list_name,name,label,region
choices_name_primary_cooperative,Tae Saqa,Tae Saqa,4
choices_name_primary_cooperative,D/Shono,D/Shono,4
choices_name_primary_cooperative,Amaro,Amaro,4
choices_name_primary_cooperative,Hooray,Hooray,4
choices_name_primary_cooperative,Harbu Guba,Harbu Guba,4
choices_name_primary_cooperative,Muk Dima,Muk Dima,4
choices_name_primary_cooperative,Tapisa Sankoru,Tapisa Sankoru,4
choices_name_primary_cooperative,Cholando Jibat,Cholando Jibat,4
choices_name_primary_cooperative,By K Bala,By K Bala,4
choices_name_primary_cooperative,Kare Sankori,Kare Sankori,4
choices_name_primary_cooperative,Irence Kono,Irence Kono,4
choices_name_primary_cooperative,Tapisa Medale,Tapisa Medale,4
choices_name_primary_cooperative,Matty Inabise,Matty Inabise,4
choices_name_primary_cooperative,Lega Mecha,Lega Mecha,4
choices_name_primary_cooperative,Genda Aba Senbeta,Genda Aba Senbeta,4
choices_name_primary_cooperative,Nano Damota,Nano Damota,4
choices_name_primary_cooperative,Bashe,Bashe,4
choices_name_primary_cooperative,Ha/Yadi,Ha/Yadi,4
choices_name_primary_cooperative,Sad Borki,Sad Borki,4
choices_name_primary_cooperative,Goda Sandabo,Goda Sandabo,4
choices_name_primary_cooperative,Dire In Reda,Dire In Reda,4
choices_name_primary_cooperative,Gemchisa G/Gulti,Gemchisa G/Gulti,4
choices_name_primary_cooperative,Gudina Hobora,Gudina Hobora,4
choices_name_primary_cooperative,Meta Wareji,Meta Wareji,4
choices_name_primary_cooperative,Gudine Warji,Gudine Warji,4
choices_name_primary_cooperative,Goba Washamo,Goba Washamo,4
choices_name_primary_cooperative,Megertu Adio,Megertu Adio,4
choices_name_primary_cooperative,Osole,Osole,4
choices_name_primary_cooperative,Ento Dale,Ento Dale,4
choices_name_primary_cooperative,Haro Dega Daba,Haro Dega Daba,4
choices_name_primary_cooperative,Karsa Myrti,Karsa Myrti,4
choices_name_primary_cooperative,Fallow,Fallow,4
choices_name_primary_cooperative,Koricha Dera,Koricha Dera,4
choices_name_primary_cooperative,Load,Load,4
choices_name_primary_cooperative,Tulu Gurji,Tulu Gurji,4
choices_name_primary_cooperative,Meta Koma,Meta Koma,4
choices_name_primary_cooperative,Gara Llisa,Gara Llisa,4
choices_name_primary_cooperative,Dacha,Dacha,4
choices_name_primary_cooperative,Haro Kakhli,Haro Kakhli,4
choices_name_primary_cooperative,Dry Belt,Dry Belt,4
choices_name_primary_cooperative,Ilo Ca,Ilo Ca,4
choices_name_primary_cooperative,Maru Gombo,Maru Gombo,4
choices_name_primary_cooperative,Amuma Giga,Amuma Giga,4
choices_name_primary_cooperative,Lega Robi,Lega Robi,4
choices_name_primary_cooperative,Amuma Fale,Amuma Fale,4
choices_name_primary_cooperative,Cue The Scorpion,Cue The Scorpion,4
choices_name_primary_cooperative,Siba Adamo,Siba Adamo,4
choices_name_primary_cooperative,Huko Haro,Huko Haro,4
choices_name_primary_cooperative,Wereqe Welensu,Wereqe Welensu,4
choices_name_primary_cooperative,Suba Kerbe,Suba Kerbe,4
choices_name_primary_cooperative,Kimo Dima,Kimo Dima,4
choices_name_primary_cooperative,Nurusa Dula,Nurusa Dula,4
choices_name_primary_cooperative,Haro Wolkite,Haro Wolkite,4
choices_name_primary_cooperative,Dula Dungugi,Dula Dungugi,4
choices_name_primary_cooperative,Werabo,Werabo,4
choices_name_primary_cooperative,Le Delta,Le Delta,4
choices_name_primary_cooperative,Soke Said,Soke Said,4
choices_name_primary_cooperative,Bufa Chefe,Bufa Chefe,4
choices_name_primary_cooperative,Methi Haro,Methi Haro,4
choices_name_primary_cooperative,Delta Wolqite,Delta Wolqite,4
choices_name_primary_cooperative,Wagidi In Desa,Wagidi In Desa,4
choices_name_primary_cooperative,To Say,To Say,4
choices_name_primary_cooperative,Mafache,Mafache,4
choices_name_primary_cooperative,Gurmu Sole,Gurmu Sole,4
choices_name_primary_cooperative,Abaye Hebene,Abaye Hebene,4
choices_name_primary_cooperative,Gangster,Gangster,4
choices_name_primary_cooperative,Imboro,Imboro,4
choices_name_primary_cooperative,D/Ebani,D/Ebani,4
choices_name_primary_cooperative,Goole,Goole,4
choices_name_primary_cooperative,C/G/Kereyu,C/G/Kereyu,4
choices_name_primary_cooperative,Ali Abu Sere,Ali Abu Sere,4
choices_name_primary_cooperative,Aljo Karsa Bili,Aljo Karsa Bili,4
choices_name_primary_cooperative,Goro Denisa,Goro Denisa,4
choices_name_primary_cooperative,Yaya,Yaya,4
choices_name_primary_cooperative,Gamechisi,Gamechisi,4
choices_name_primary_cooperative,Golole Kiltu,Golole Kiltu,4
choices_name_primary_cooperative,Abdi Jura / Eu,Abdi Jura / Eu,4
choices_name_primary_cooperative,Bu / Gudina Asgori Sora,Bu / Gudina Asgori Sora,4
choices_name_primary_cooperative,Bikila Gagi / Robi,Bikila Gagi / Robi,4
choices_name_primary_cooperative,Bititu  Gudina Dubak,Bititu  Gudina Dubak,4
choices_name_primary_cooperative,Bifietu Jorgo,Bifietu Jorgo,4
choices_name_primary_cooperative,Gudina Badosi,Gudina Badosi,4
choices_name_primary_cooperative,Gabi,Gabi,4
choices_name_primary_cooperative,Gudatu Jaro,Gudatu Jaro,4
choices_name_primary_cooperative,Gudatu Dalo,Gudatu Dalo,4
choices_name_primary_cooperative,Haro Korroka,Haro Korroka,4
choices_name_primary_cooperative,Haro Gonodidae,Haro Gonodidae,4
choices_name_primary_cooperative,Haro Tuma,Haro Tuma,4
choices_name_primary_cooperative,Lalistu Gutu,Lalistu Gutu,4
choices_name_primary_cooperative,Lisa Iza,Lisa Iza,4
choices_name_primary_cooperative,Lalisu Jurko,Lalisu Jurko,4
choices_name_primary_cooperative,Lalistitu Silases,Lalistitu Silases,4
choices_name_primary_cooperative,Mola,Mola,4
choices_name_primary_cooperative,Nay Nay Wudue,Nay Nay Wudue,4
choices_name_primary_cooperative,Kelli Tobe,Kelli Tobe,4
choices_name_primary_cooperative,Sibaba Sese,Sibaba Sese,4
choices_name_primary_cooperative,Tokikawa Diditou Sora,Tokikawa Diditou Sora,4
choices_name_primary_cooperative,Ula Babu,Ula Babu,4
choices_name_primary_cooperative,Bukaa Haro,Bukaa Haro,4
choices_name_primary_cooperative,Gudua Shmala Elu,Gudua Shmala Elu,4
choices_name_primary_cooperative,Bubba,Bubba,4
choices_name_primary_cooperative,Marga Inango,Marga Inango,4
choices_name_primary_cooperative,Hachalu Cheqoresa,Hachalu Cheqoresa,4
choices_name_primary_cooperative,Latawa Kelle,Latawa Kelle,4
choices_name_primary_cooperative,Lilisa Hawi,Lilisa Hawi,4
choices_name_primary_cooperative,Multa Dalati,Multa Dalati,4
choices_name_primary_cooperative,Faisa Kelai,Faisa Kelai,4
choices_name_primary_cooperative,Bikila Amuru,Bikila Amuru,4
choices_name_primary_cooperative,Buka Dongoro,Buka Dongoro,4
choices_name_primary_cooperative,Lalisa Lalo,Lalisa Lalo,4
choices_name_primary_cooperative,Lalistu Garjo,Lalistu Garjo,4
choices_name_primary_cooperative,Abdi Bori Kalii,Abdi Bori Kalii,4
choices_name_primary_cooperative,Siffin Gambe,Siffin Gambe,4
choices_name_primary_cooperative,Bikila Axo,Bikila Axo,4
choices_name_primary_cooperative,Lalialia Bukuku,Lalialia Bukuku,4
choices_name_primary_cooperative,Latawa Haro Rajaki,Latawa Haro Rajaki,4
choices_name_primary_cooperative,Laliasa Gambi,Laliasa Gambi,4
choices_name_primary_cooperative,Billifau Dean,Billifau Dean,4
choices_name_primary_cooperative,Dagaga Hararojaki,Dagaga Hararojaki,4
choices_name_primary_cooperative,Sina Nanao Inango,Sina Nanao Inango,4
choices_name_primary_cooperative,Gudidutu Bauho,Gudidutu Bauho,4
choices_name_primary_cooperative,Durrett,Durrett,4
choices_name_primary_cooperative,Tokimama Siban,Tokimama Siban,4
choices_name_primary_cooperative,Marga Horua,Marga Horua,4
choices_name_primary_cooperative,Latata Katata,Latata Katata,4
choices_name_primary_cooperative,Darragh Tossey,Darragh Tossey,4
choices_name_primary_cooperative,Jumatutu Gambo,Jumatutu Gambo,4
choices_name_primary_cooperative,Bikila Akix,Bikila Akix,4
choices_name_primary_cooperative,Latawa Harojaki,Latawa Harojaki,4
choices_name_primary_cooperative,Lilia Gannon,Lilia Gannon,4
choices_name_primary_cooperative,Buffet Dini,Buffet Dini,4
choices_name_primary_cooperative,Sinano Ina Inango,Sinano Ina Inango,4
choices_name_primary_cooperative,Durite  Barko,Durite  Barko,4
choices_name_primary_cooperative,Marga Herwa,Marga Herwa,4
choices_name_primary_cooperative,Lilia Bukuku,Lilia Bukuku,4
choices_name_primary_cooperative,Gudidutattu Gemechu,Gudidutattu Gemechu,4
choices_name_primary_cooperative,Dubasa,Dubasa,4
choices_name_primary_cooperative,Lisa Sombo,Lisa Sombo,4
choices_name_primary_cooperative,Gudatu Daye,Gudatu Daye,4
choices_name_primary_cooperative,Isa Samaro,Isa Samaro,4
choices_name_primary_cooperative,Buzuru Gudina,Buzuru Gudina,4
choices_name_primary_cooperative,Alitogatiro,Alitogatiro,4
choices_name_primary_cooperative,Guanta Gidida,Guanta Gidida,4
choices_name_primary_cooperative,Lisa Duke,Lisa Duke,4
choices_name_primary_cooperative,Bukava Bololo,Bukava Bololo,4
choices_name_primary_cooperative,Koblo Wara Bilo,Koblo Wara Bilo,4
choices_name_primary_cooperative,Lalisa Colaba Kubolo,Lalisa Colaba Kubolo,4
choices_name_primary_cooperative,Bufayu Kolba Ambo,Bufayu Kolba Ambo,4
choices_name_primary_cooperative,Bikiltutu Colaba,Bikiltutu Colaba,4
choices_name_primary_cooperative,Guatutu Colba Cana,Guatutu Colba Cana,4
choices_name_primary_cooperative,Kuri Kokire,Kuri Kokire,4
choices_name_primary_cooperative,Oda Ababonkino,Oda Ababonkino,4
choices_name_primary_cooperative,Haro Geiko,Haro Geiko,4
choices_name_primary_cooperative,Callia Bonja,Callia Bonja,4
choices_name_primary_cooperative,Bufayu Alito Basasa,Bufayu Alito Basasa,4
choices_name_primary_cooperative,Gutu Mikaeal,Gutu Mikaeal,4
choices_name_primary_cooperative,Addi Susa,Addi Susa,4
choices_name_primary_cooperative,Bikiltuyu Karoiyu,Bikiltuyu Karoiyu,4
choices_name_primary_cooperative,Bikiltutu Gutu,Bikiltutu Gutu,4
choices_name_primary_cooperative,Gudutu Contimomi,Gudutu Contimomi,4
choices_name_primary_cooperative,Lisa Dale,Lisa Dale,4
choices_name_primary_cooperative,Senai Jawawai,Senai Jawawai,4
choices_name_primary_cooperative,Hooray Habichu,Hooray Habichu,4
choices_name_primary_cooperative,Dabasa Sirakacha,Dabasa Sirakacha,4
choices_name_primary_cooperative,Laliasa Kure,Laliasa Kure,4
choices_name_primary_cooperative,Wabi Fifali Galan,Wabi Fifali Galan,4
choices_name_primary_cooperative,Jietsu Seguye,Jietsu Seguye,4
choices_name_primary_cooperative,Dagga Minjo,Dagga Minjo,4
choices_name_primary_cooperative,Oda Berber,Oda Berber,4
choices_name_primary_cooperative,Dharara Gudaye,Dharara Gudaye,4
choices_name_primary_cooperative,Bukama Dembi,Bukama Dembi,4
choices_name_primary_cooperative,Dore Dembi,Dore Dembi,4
choices_name_primary_cooperative,Coggeno Saga,Coggeno Saga,4
choices_name_primary_cooperative,Laliasa Kunni,Laliasa Kunni,4
choices_name_primary_cooperative,Marga Imabararo,Marga Imabararo,4
choices_name_primary_cooperative,Lalisa Bonya,Lalisa Bonya,4
choices_name_primary_cooperative,Bukaa Horo,Bukaa Horo,4
choices_name_primary_cooperative,Gudetu Kawaso,Gudetu Kawaso,4
choices_name_primary_cooperative,Bukaaa Dibe,Bukaaa Dibe,4
choices_name_primary_cooperative,Gudidutu Haru,Gudidutu Haru,4
choices_name_primary_cooperative,Busano Birbir,Busano Birbir,4
choices_name_primary_cooperative,Bukaha Hobabao,Bukaha Hobabao,4
choices_name_primary_cooperative,Buka An Ankuki,Buka An Ankuki,4
choices_name_primary_cooperative,Bikiltuwa Gajiki,Bikiltuwa Gajiki,4
choices_name_primary_cooperative,Gudwatu Baqato,Gudwatu Baqato,4
choices_name_primary_cooperative,Burka Bullo,Burka Bullo,4
choices_name_primary_cooperative,Gudina Bojaki,Gudina Bojaki,4
choices_name_primary_cooperative,Shaga Biftu Kabat,Shaga Biftu Kabat,4
choices_name_primary_cooperative,Buka Shanghai,Buka Shanghai,4
choices_name_primary_cooperative,Bikilatu Oromia,Bikilatu Oromia,4
choices_name_primary_cooperative,Gudidina Misomosa,Gudidina Misomosa,4
choices_name_primary_cooperative,Gudidina Bia,Gudidina Bia,4
choices_name_primary_cooperative,Lilistu Liqete,Lilistu Liqete,4
choices_name_primary_cooperative,Lilistu Girma,Lilistu Girma,4
choices_name_primary_cooperative,Efta Tarko,Efta Tarko,4
choices_name_primary_cooperative,Lalistu Kondala,Lalistu Kondala,4
choices_name_primary_cooperative,Abdi Gudidina,Abdi Gudidina,4
choices_name_primary_cooperative,Gudu/ Ku / Zengu,Gudu/ Ku / Zengu,4
choices_name_primary_cooperative,Andy,Andy,4
choices_name_primary_cooperative,Aisa Gudidina,Aisa Gudidina,4
choices_name_primary_cooperative,Dabaty Yobalo,Dabaty Yobalo,4
choices_name_primary_cooperative,Walia Yaad,Walia Yaad,4
choices_name_primary_cooperative,Billifau Shorowo,Billifau Shorowo,4
choices_name_primary_cooperative,Bukaa Dungde,Bukaa Dungde,4
choices_name_primary_cooperative,Gudina Walini,Gudina Walini,4
choices_name_primary_cooperative,Bikiltua Kabikahi,Bikiltua Kabikahi,4
choices_name_primary_cooperative,Lilistu Cormachoro,Lilistu Cormachoro,4
choices_name_primary_cooperative,Bikilatu Collie Zerihun,Bikilatu Collie Zerihun,4
choices_name_primary_cooperative,Abdi Misomasa,Abdi Misomasa,4
choices_name_primary_cooperative,Chacha Bori,Chacha Bori,4
choices_name_primary_cooperative,Bikiltu Hoffa,Bikiltu Hoffa,4
choices_name_primary_cooperative,Gudina Bori,Gudina Bori,4
choices_name_primary_cooperative,Bilifutu Gudidina,Bilifutu Gudidina,4
choices_name_primary_cooperative,Hawaiian Misosoma,Hawaiian Misosoma,4
choices_name_primary_cooperative,Wariyu  Dinagde,Wariyu  Dinagde,4
choices_name_primary_cooperative,Riga Dam,Riga Dam,4
choices_name_primary_cooperative,Guditu Dunaye,Guditu Dunaye,4
choices_name_primary_cooperative,Tuta Cananisa,Tuta Cananisa,4
choices_name_primary_cooperative,Lisa Odada,Lisa Odada,4
choices_name_primary_cooperative,Mututu Shaguga,Mututu Shaguga,4
choices_name_primary_cooperative,Bujaki Mulami,Bujaki Mulami,4
choices_name_primary_cooperative,Figa Kobara,Figa Kobara,4
choices_name_primary_cooperative,Sibu Ebsica,Sibu Ebsica,4
choices_name_primary_cooperative,Muleta  Inango,Muleta  Inango,4
choices_name_primary_cooperative,Bikilatu Mole,Bikilatu Mole,4
choices_name_primary_cooperative,Morgan Wara Illuyu,Morgan Wara Illuyu,4
choices_name_primary_cooperative,Gadida Bikikir,Gadida Bikikir,4
choices_name_primary_cooperative,Btw W/ Enemie Koba,Btw W/ Enemie Koba,4
choices_name_primary_cooperative,Lalisasa Ibibabaka,Lalisasa Ibibabaka,4
choices_name_primary_cooperative,Dagaga  Mabarawa,Dagaga  Mabarawa,4
choices_name_primary_cooperative,Shaba Mekisisi,Shaba Mekisisi,4
choices_name_primary_cooperative,Jagano Mana Jarrett,Jagano Mana Jarrett,4
choices_name_primary_cooperative,Tulu Guravati,Tulu Guravati,4
choices_name_primary_cooperative,Bittu Amima,Bittu Amima,4
choices_name_primary_cooperative,Faysasa Kalika,Faysasa Kalika,4
choices_name_primary_cooperative,Lalisa Igigu,Lalisa Igigu,4
choices_name_primary_cooperative,Lisa Horaro,Lisa Horaro,4
choices_name_primary_cooperative,Billifau Dongoror,Billifau Dongoror,4
choices_name_primary_cooperative,Bikiltuwa Yakiki,Bikiltuwa Yakiki,4
choices_name_primary_cooperative,Bukaa Igigu,Bukaa Igigu,4
choices_name_primary_cooperative,Lalisaba Kubub,Lalisaba Kubub,4
choices_name_primary_cooperative,A / Gu / Jardos,A / Gu / Jardos,4
choices_name_primary_cooperative,Lilistu Burayu,Lilistu Burayu,4
choices_name_primary_cooperative,B / Jawawi,B / Jawawi,4
choices_name_primary_cooperative,A/F/Yamakalomi,A/F/Yamakalomi,4
choices_name_primary_cooperative,I / Gu / Bochi,I / Gu / Bochi,4
choices_name_primary_cooperative,Ba/Wa/ Gutu,Ba/Wa/ Gutu,4
choices_name_primary_cooperative,Bur / Dhaka,Bur / Dhaka,4
choices_name_primary_cooperative,Bikila Birabi,Bikila Birabi,4
choices_name_primary_cooperative,Bukaa Birbi,Bukaa Birbi,4
choices_name_primary_cooperative,Darara Alakusu,Darara Alakusu,4
choices_name_primary_cooperative,Walda Malttu,Walda Malttu,4
choices_name_primary_cooperative,Ba/Sa/Barbar,Ba/Sa/Barbar,4
choices_name_primary_cooperative,Gudua Kalimea,Gudua Kalimea,4
choices_name_primary_cooperative,Bukaa Borri,Bukaa Borri,4
choices_name_primary_cooperative,Biq / Getawa,Biq / Getawa,4
choices_name_primary_cooperative,Olma Mo,Olma Mo,4
choices_name_primary_cooperative,Marsa / Birbaki,Marsa / Birbaki,4
choices_name_primary_cooperative,La / Alaqitu,La / Alaqitu,4
choices_name_primary_cooperative,Ayana Muchi,Ayana Muchi,4
choices_name_primary_cooperative,Buka Sabaye Badawa,Buka Sabaye Badawa,4
choices_name_primary_cooperative,Kayeno Goodina,Kayeno Goodina,4
choices_name_primary_cooperative,Bifitu Befano,Bifitu Befano,4
choices_name_primary_cooperative,Burqa Tamasa,Burqa Tamasa,4
choices_name_primary_cooperative,Yai Cheqoresa,Yai Cheqoresa,4
choices_name_primary_cooperative,Lalisa Jayama,Lalisa Jayama,4
choices_name_primary_cooperative,Ifetu Sachi,Ifetu Sachi,4
choices_name_primary_cooperative,Gudetu Serebi,Gudetu Serebi,4
choices_name_primary_cooperative,Bukaa Dalele,Bukaa Dalele,4
choices_name_primary_cooperative,Bikilatu Buki,Bikilatu Buki,4
choices_name_primary_cooperative,Lalisa Bubui,Lalisa Bubui,4
choices_name_primary_cooperative,Lisa Gundy,Lisa Gundy,4
choices_name_primary_cooperative,Lalisawa Wandi,Lalisawa Wandi,4
choices_name_primary_cooperative,Guatutu Sakuki,Guatutu Sakuki,4
choices_name_primary_cooperative,Burka Babo,Burka Babo,4
choices_name_primary_cooperative,Bikiltulu Lalisa,Bikiltulu Lalisa,4
choices_name_primary_cooperative,Igo Comise,Igo Comise,4
choices_name_primary_cooperative,Lisa Ganti,Lisa Ganti,4
choices_name_primary_cooperative,Dagaga Jirma,Dagaga Jirma,4
choices_name_primary_cooperative,Adoro Laliasa,Adoro Laliasa,4
choices_name_primary_cooperative,Gudutu Agamsa,Gudutu Agamsa,4
choices_name_primary_cooperative,Bikilatu Dalel,Bikilatu Dalel,4
choices_name_primary_cooperative,Cuckett,Cuckett,4
choices_name_primary_cooperative,Eftu Dandy,Eftu Dandy,4
choices_name_primary_cooperative,Lilia Gakkai,Lilia Gakkai,4
choices_name_primary_cooperative,Haro Nadao,Haro Nadao,4
choices_name_primary_cooperative,Haraway Gamma Jamatata,Haraway Gamma Jamatata,4
choices_name_primary_cooperative,Karsa Walaga,Karsa Walaga,4
choices_name_primary_cooperative,Lisa Wanky,Lisa Wanky,4
choices_name_primary_cooperative,Borata Arba,Borata Arba,4
choices_name_primary_cooperative,B / Cara Wawai,B / Cara Wawai,4
choices_name_primary_cooperative,Lilistu Buki,Lilistu Buki,4
choices_name_primary_cooperative,Lilia Guanfei,Lilia Guanfei,4
choices_name_primary_cooperative,Lilia Dasusi,Lilia Dasusi,4
choices_name_primary_cooperative,Como Dabas,Como Dabas,4
choices_name_primary_cooperative,Lalia Gummi,Lalia Gummi,4
choices_name_primary_cooperative,Gebo Dababus,Gebo Dababus,4
choices_name_primary_cooperative,Dagaga Kiltu Lubo,Dagaga Kiltu Lubo,4
choices_name_primary_cooperative,Lalisawa Congny,Lalisawa Congny,4
choices_name_primary_cooperative,Lalisa Guta,Lalisa Guta,4
choices_name_primary_cooperative,Buka Sashi,Buka Sashi,4
choices_name_primary_cooperative,Dagga Dabus,Dagga Dabus,4
choices_name_primary_cooperative,Lalisa Karaki Ki / 02,Lalisa Karaki Ki / 02,4
choices_name_primary_cooperative,Lalisu Humbosha,Lalisu Humbosha,4
choices_name_primary_cooperative,Bukaa Dabas,Bukaa Dabas,4
choices_name_primary_cooperative,Mura Ganga,Mura Ganga,4
choices_name_primary_cooperative,Lilistu Tiyeba,Lilistu Tiyeba,4
choices_name_primary_cooperative,Bukaye Jayemani,Bukaye Jayemani,4
choices_name_primary_cooperative,Lalishar Asser,Lalishar Asser,4
choices_name_primary_cooperative,Imanu Bishan Dada,Imanu Bishan Dada,4
choices_name_primary_cooperative,Gudua Danigi,Gudua Danigi,4
choices_name_primary_cooperative,Bijite,Bijite,4
choices_name_primary_cooperative,Bukaa Danbi,Bukaa Danbi,4
choices_name_primary_cooperative,El/Turer,El/Turer,4
choices_name_primary_cooperative,Lalisa Gabo,Lalisa Gabo,4
choices_name_primary_cooperative,Oda Tobara,Oda Tobara,4
choices_name_primary_cooperative,Marana Badesa,Marana Badesa,4
choices_name_primary_cooperative,Bititi Babi,Bititi Babi,4
choices_name_primary_cooperative,L/Gebo,L/Gebo,4
choices_name_primary_cooperative,Gudina Ragi,Gudina Ragi,4
choices_name_primary_cooperative,Lalibela Methi,Lalibela Methi,4
choices_name_primary_cooperative,Buca Carrara,Buca Carrara,4
choices_name_primary_cooperative,Lalisa Chala,Lalisa Chala,4
choices_name_primary_cooperative,Lilia Haro,Lilia Haro,4
choices_name_primary_cooperative,Guditutu Haro,Guditutu Haro,4
choices_name_primary_cooperative,Gudetu Hara Kiletu,Gudetu Hara Kiletu,4
choices_name_primary_cooperative,Lamimi Wani Manki,Lamimi Wani Manki,4
choices_name_primary_cooperative,Gudina Buka To Baba,Gudina Buka To Baba,4
choices_name_primary_cooperative,Tulu Methi,Tulu Methi,4
choices_name_primary_cooperative,Oda Sachi,Oda Sachi,4
choices_name_primary_cooperative,Idig Basara,Idig Basara,4
choices_name_primary_cooperative,Biftu Egtu,Biftu Egtu,4
choices_name_primary_cooperative,Melaka Alati,Melaka Alati,4
choices_name_primary_cooperative,Ingogo Dambali,Ingogo Dambali,4
choices_name_primary_cooperative,Guduama Mara,Guduama Mara,4
choices_name_primary_cooperative,Gavasa Lung,Gavasa Lung,4
choices_name_primary_cooperative,Lata,Lata,4
choices_name_primary_cooperative,Bikiltutu Gagaweu,Bikiltutu Gagaweu,4
choices_name_primary_cooperative,Burqa Chuta Goche,Burqa Chuta Goche,4
choices_name_primary_cooperative,W / G. D / Bikila,W / G. D / Bikila,4
choices_name_primary_cooperative,Wedesa Warka,Wedesa Warka,4
choices_name_primary_cooperative,Gudidutu Galele,Gudidutu Galele,4
choices_name_primary_cooperative,Walga Dalo,Walga Dalo,4
choices_name_primary_cooperative,Dre Aba Sena,Dre Aba Sena,4
choices_name_primary_cooperative,Garjo Bikila,Garjo Bikila,4
choices_name_primary_cooperative,Walo Iyesus,Walo Iyesus,4
choices_name_primary_cooperative,Gudetu Kombo,Gudetu Kombo,4
choices_name_primary_cooperative,Lalo Choli,Lalo Choli,4
choices_name_primary_cooperative,Foesa Wara Sayo,Foesa Wara Sayo,4
choices_name_primary_cooperative,Tokicoca Lala Basila,Tokicoca Lala Basila,4
choices_name_primary_cooperative,Lalisa Jagir,Lalisa Jagir,4
choices_name_primary_cooperative,Bitu Tole,Bitu Tole,4
choices_name_primary_cooperative,Anafari Saritii,Anafari Saritii,4
choices_name_primary_cooperative,Bikiletu Kuba Kuke,Bikiletu Kuba Kuke,4
choices_name_primary_cooperative,Takantanta Mikana Gasi,Takantanta Mikana Gasi,4
choices_name_primary_cooperative,Dawite Biya,Dawite Biya,4
choices_name_primary_cooperative,Gudetu Gachi,Gudetu Gachi,4
choices_name_primary_cooperative,Guditu Bonaye,Guditu Bonaye,4
choices_name_primary_cooperative,Gudetu Chuta Sodu,Gudetu Chuta Sodu,4
choices_name_primary_cooperative,Biftu Gambella,Biftu Gambella,4
choices_name_primary_cooperative,Bikiltu Gofer,Bikiltu Gofer,4
choices_name_primary_cooperative,Lalisa Ujakukka,Lalisa Ujakukka,4
choices_name_primary_cooperative,Bittlafa Gakkai,Bittlafa Gakkai,4
choices_name_primary_cooperative,Tarkanafi Etapia,Tarkanafi Etapia,4
choices_name_primary_cooperative,Bikili Kata,Bikili Kata,4
choices_name_primary_cooperative,Hawaii Goodina,Hawaii Goodina,4
choices_name_primary_cooperative,Hujin Gudina,Hujin Gudina,4
choices_name_primary_cooperative,Bifitu Buye,Bifitu Buye,4
choices_name_primary_cooperative,Gudidatu Bori,Gudidatu Bori,4
choices_name_primary_cooperative,Quality Adira,Quality Adira,4
choices_name_primary_cooperative,Bftu Sarba Rajo,Bftu Sarba Rajo,4
choices_name_primary_cooperative,Simina Gerua,Simina Gerua,4
choices_name_primary_cooperative,Tokikuma Kolobo,Tokikuma Kolobo,4
choices_name_primary_cooperative,Dorgomtu W/B/Sushi,Dorgomtu W/B/Sushi,4
choices_name_primary_cooperative,Sochi,Sochi,4
choices_name_primary_cooperative,Tokuma Homoni,Tokuma Homoni,4
choices_name_primary_cooperative,Gudina Kure,Gudina Kure,4
choices_name_primary_cooperative,Lalo Su Suche,Lalo Su Suche,4
choices_name_primary_cooperative,Jazar Habayani,Jazar Habayani,4
choices_name_primary_cooperative,Tokuma Kure,Tokuma Kure,4
choices_name_primary_cooperative,Gudidina Ayera,Gudidina Ayera,4
choices_name_primary_cooperative,Bule Agale,Bule Agale,4
choices_name_primary_cooperative,Laliana,Laliana,4
choices_name_primary_cooperative,Gantana Gudina,Gantana Gudina,4
choices_name_primary_cooperative,Isawa Warsasa,Isawa Warsasa,4
choices_name_primary_cooperative,Gamachis,Gamachis,4
choices_name_primary_cooperative,Darartu Duchy,Darartu Duchy,4
choices_name_primary_cooperative,Gudutu Budi,Gudutu Budi,4
choices_name_primary_cooperative,Alabata,Alabata,4
choices_name_primary_cooperative,Bifitu Budi,Bifitu Budi,4
choices_name_primary_cooperative,Waltai Gudina,Waltai Gudina,4
choices_name_primary_cooperative,Bikilatu Gurrati,Bikilatu Gurrati,4
choices_name_primary_cooperative,Damebi Dale,Damebi Dale,4
choices_name_primary_cooperative,Lalistatu Ujumamen,Lalistatu Ujumamen,4
choices_name_primary_cooperative,Bikiltuwa Cabei,Bikiltuwa Cabei,4
choices_name_primary_cooperative,Biftu Babi,Biftu Babi,4
choices_name_primary_cooperative,Gudidutu Yukikira,Gudidutu Yukikira,4
choices_name_primary_cooperative,Bucka Maheny,Bucka Maheny,4
choices_name_primary_cooperative,Gurumu Misoma,Gurumu Misoma,4
choices_name_primary_cooperative,Muata Jayemani,Muata Jayemani,4
choices_name_primary_cooperative,Haro Dambal,Haro Dambal,4
choices_name_primary_cooperative,Madame Galan,Madame Galan,4
choices_name_primary_cooperative,Bule Tola,Bule Tola,4
choices_name_primary_cooperative,Masutsu Rakku,Masutsu Rakku,4
choices_name_primary_cooperative,Misoma Mariasasa,Misoma Mariasasa,4
choices_name_primary_cooperative,Homoni Shabalala,Homoni Shabalala,4
choices_name_primary_cooperative,Margako Koba,Margako Koba,4
choices_name_primary_cooperative,Lisa Galiso,Lisa Galiso,4
choices_name_primary_cooperative,Lisa Jarso,Lisa Jarso,4
choices_name_primary_cooperative,Waleta Fayena,Waleta Fayena,4
choices_name_primary_cooperative,Burka Gudida Galawa,Burka Gudida Galawa,4
choices_name_primary_cooperative,Befayu Sage,Befayu Sage,4
choices_name_primary_cooperative,Khalia Eka,Khalia Eka,4
